"","item","fonte_de_dados","descricao_do_projeto","descricao_do_projeto2","data_assinatura","data_limite","duracao_dias","duracao_meses","duracao_anos","valor_contratado","natureza_do_agente_executor","natureza_do_financiamento","modalidade_do_financiamento","nome_do_agente_Executor","valor_liberado_2013","valor_liberado_2014","valor_liberado_2015","valor_liberado_2016","valor_liberado_2017","valor_liberado_2018","valor_liberado_2019","valor_liberado_2020","valor_liberado_2021","iea1_1","iea1_2","iea1_3","iea1_4","iea2_1","iea2_2","iea2_3","iea3_1","iea3_2","iea3_3","iea3_4","iea3_5","iea3_6","iea3_7","iea4_1","iea4_2","iea5_1","iea5_2","iea6_1","iea6_2","iea6_3","iea7_1","iea7_2"
"555","Bndes-13201741","Bndes","IMPLANTACAO DA UNIDADE INDUSTRIAL EM CAMPINA GRANDE DO SUL - PR, DA AREA DE P&D NA UNIDADE PRODUTIVA E AQUISICAO DE EQUIPAMENTOS NACIONAIS NECESSARIOS A EXECUCAO DO PROJETO.","implantacao da unidade industrial em campina grande do sul - pr, da area de p&d na unidade produtiva e aquisicao de equipamentos nacionais necessarios a execucao do projeto.",2013-04-10,2021-04-10,2920,96,8,186627,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","BMR MEDICAL LTDA",186627,23328.375,23328.375,23328.375,23328.375,23328.375,23328.375,23328.375,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"556","Bndes-13200351","Bndes","IMPLEMENTACAO DE UNIDADE DE PESQUISA & DESENVOLVIMENTO.","implementacao de unidade de pesquisa & desenvolvimento.",2013-03-22,2019-03-22,2190,72,6,11800000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","APSEN FARMACEUTICA S/A",11800000,1966666.66666667,1966666.66666667,1966666.66666667,1966666.66666667,1966666.66666667,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"557","Bndes-13200351","Bndes","IMPLEMENTACAO DE UNIDADE DE PESQUISA & DESENVOLVIMENTO.","implementacao de unidade de pesquisa & desenvolvimento.",2013-03-22,2019-03-22,2190,72,6,3165000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","APSEN FARMACEUTICA S/A",3165000,527500,527500,527500,527500,527500,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"558","Bndes-13200321","Bndes","APOIO AO PLANO DE INOVACAO DA POSITIVO INFORMATICA, COM ATIVIDADES DE PESQUISA E DESENVOLVIMENTO EM QUATRO AREAS: TECNOLOGIA EDUCACIONAL, CENTRO DE INOVACAO ASSOCIADO A NOVOS PRODUTOS, CONVERGENCIA DIGITAL E SMARTPHONES NO AMBITO DA LINHA BNDES INOVACAO E DO BNDES PSI-INOVACAO.","apoio ao plano de inovacao da positivo informatica, com atividades de pesquisa e desenvolvimento em quatro areas: tecnologia educacional, centro de inovacao associado a novos produtos, convergencia digital e smartphones no ambito da linha bndes inovacao e do bndes psi-inovacao.",2013-03-19,2019-03-19,2190,72,6,71729795,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","POSITIVO TECNOLOGIA S.A.",71729795,11954965.8333333,11954965.8333333,11954965.8333333,11954965.8333333,11954965.8333333,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"559","Bndes-13200321","Bndes","APOIO AO PLANO DE INOVACAO DA POSITIVO INFORMATICA, COM ATIVIDADES DE PESQUISA E DESENVOLVIMENTO EM QUATRO AREAS: TECNOLOGIA EDUCACIONAL, CENTRO DE INOVACAO ASSOCIADO A NOVOS PRODUTOS, CONVERGENCIA DIGITAL E SMARTPHONES NO AMBITO DA LINHA BNDES INOVACAO E DO BNDES PSI-INOVACAO.","apoio ao plano de inovacao da positivo informatica, com atividades de pesquisa e desenvolvimento em quatro areas: tecnologia educacional, centro de inovacao associado a novos produtos, convergencia digital e smartphones no ambito da linha bndes inovacao e do bndes psi-inovacao.",2013-03-19,2019-03-19,2190,72,6,86870205,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","POSITIVO TECNOLOGIA S.A.",86870205,14478367.5,14478367.5,14478367.5,14478367.5,14478367.5,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"560","Bndes-12214691","Bndes","DESENVOLVIMENTO DE FORMULACOES FARMACEUTICAS PARA MEDICAMENTOS GENERICOS INEDITOS NO MERCADO BRASILEIRO E AQUISICAO DE EQUIPAMENTOS PARA LABORATORIOS DE P&D.","desenvolvimento de formulacoes farmaceuticas para medicamentos genericos ineditos no mercado brasileiro e aquisicao de equipamentos para laboratorios de p&d.",2013-02-28,2023-02-28,3650,120,10,10000000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","ALTHAIA S.A. INDUSTRIA FARMACEUTICA",10000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,1000000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"561","Bndes-13200511","Bndes","EXPANSAO COMERCIAL NO TRIENIO 2012/2014 E APOIO AOS INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO DE NOVOS SERVICOS E TECNOLOGIAS.","expansao comercial no trienio 2012/2014 e apoio aos investimentos em pesquisa e desenvolvimento de novos servicos e tecnologias.",2013-02-26,2019-02-26,2190,72,6,536000,"PRIVADA","RECURSOS LIVRES - PRÓPRIOS / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","INFRALINK SERVICOS DE INFRAESTRUTURA EMPRESARIAL LTDA",536000,89333.3333333333,89333.3333333333,89333.3333333333,89333.3333333333,89333.3333333333,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"562","Bndes-12206401","Bndes","DESENVOLVIMENTO DE MATERIAL CERAMICO UTILIZANDO PROCESSO PRODUTIVO INOVADOR DENOMINADO ""PLASMA DE ELEVADO IMPULSO (HIPIMS).","desenvolvimento de material ceramico utilizando processo produtivo inovador denominado ""plasma de elevado impulso (hipims).",2013-02-20,2013-02-20,0,0,0,3006708,"PRIVADA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","FUNDACAO P INCREMENTO DA PESQUISA E APERFEIC INDUSTRIAL",3006708,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"563","Bndes-12214091","Bndes","INVESTIMENTOS EM PESQUISA E DESENVOLVIMENTO, EM MARKETING E COMERCIALIZACAO, EM INFRAESTRUTURA E EM TREINAMENTO E QUALIDADE NO AMBITO DO PROGRAMA BNDES PARA O DESENVOLVIMENTO DA INDUSTRIA NACIONAL DE SOFTWARE E SERVICOS DE TECNOLOGIA DA INFORMACAO - BNDES PROSOFT - EMPRESA.","investimentos em pesquisa e desenvolvimento, em marketing e comercializacao, em infraestrutura e em treinamento e qualidade no ambito do programa bndes para o desenvolvimento da industria nacional de software e servicos de tecnologia da informacao - bndes prosoft - empresa.",2013-02-20,2019-02-20,2190,72,6,4100000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","CONSINCO S/A",4100000,683333.333333333,683333.333333333,683333.333333333,683333.333333333,683333.333333333,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"564","Bndes-12210021","Bndes","DESENVOLVIMENTO DE NOVA ROTA PARA PRODUCAO DE ACIDO SUCCINICO A PARTIR DA CANA DE ACUCAR, VISANDO A PRODUCAO DE INTERMEDIARIOS QUIMICOS SUBSTITUTOS A CADEIA PETROQUIMICA.","desenvolvimento de nova rota para producao de acido succinico a partir da cana de acucar, visando a producao de intermediarios quimicos substitutos a cadeia petroquimica.",2013-02-14,2013-02-14,0,0,0,3635600,"PÚBLICA INDIRETA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","INSTITUTO DE PESQUISAS TECNOLOGICAS  DO ESTADO DE S.PAU",3635600,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"565","Bndes-12214491","Bndes","APOIO AO PLANO DE NEGOCIOS EM INOVACAO DA SOLAZYME ATRAVES DA IMPLANTACAO DE UNIDADE PIONEIRA DE PRODUCAO DE OLEOS ESPECIAIS, POR ROTA SUCROQUIMICA, VIA PROCESSO DE FERMENTACAO COM USO DE MICROALGAS HETEROTROFICAS.","apoio ao plano de negocios em inovacao da solazyme atraves da implantacao de unidade pioneira de producao de oleos especiais, por rota sucroquimica, via processo de fermentacao com uso de microalgas heterotroficas.",2013-02-14,2021-02-14,2920,96,8,155321000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","CORBION PRODUTOS RENOVAVEIS LTDA",155321000,19415125,19415125,19415125,19415125,19415125,19415125,19415125,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"566","Bndes-12214491","Bndes","APOIO AO PLANO DE NEGOCIOS EM INOVACAO DA SOLAZYME ATRAVES DA IMPLANTACAO DE UNIDADE PIONEIRA DE PRODUCAO DE OLEOS ESPECIAIS, POR ROTA SUCROQUIMICA, VIA PROCESSO DE FERMENTACAO COM USO DE MICROALGAS HETEROTROFICAS.","apoio ao plano de negocios em inovacao da solazyme atraves da implantacao de unidade pioneira de producao de oleos especiais, por rota sucroquimica, via processo de fermentacao com uso de microalgas heterotroficas.",2013-02-14,2021-02-14,2920,96,8,50200000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","CORBION PRODUTOS RENOVAVEIS LTDA",50200000,6275000,6275000,6275000,6275000,6275000,6275000,6275000,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"567","Bndes-12214491","Bndes","APOIO AO PLANO DE NEGOCIOS EM INOVACAO DA SOLAZYME ATRAVES DA IMPLANTACAO DE UNIDADE PIONEIRA DE PRODUCAO DE OLEOS ESPECIAIS, POR ROTA SUCROQUIMICA, VIA PROCESSO DE FERMENTACAO COM USO DE MICROALGAS HETEROTROFICAS.","apoio ao plano de negocios em inovacao da solazyme atraves da implantacao de unidade pioneira de producao de oleos especiais, por rota sucroquimica, via processo de fermentacao com uso de microalgas heterotroficas.",2013-02-14,2021-02-14,2920,96,8,38956000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","CORBION PRODUTOS RENOVAVEIS LTDA",38956000,4869500,4869500,4869500,4869500,4869500,4869500,4869500,0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"568","Bndes-13544002","Bndes","PLANO DE INVESTIMENTOS EM INOVACAO PARA OS ANOS DE 2012,    2013 E 2014.","plano de investimentos em inovacao para os anos de 2012,    2013 e 2014.",2013-02-14,2020-02-14,2555,84,7,5312000,"PRIVADA","RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","DURATEX FLORESTAL LTDA",5312000,758857.142857143,758857.142857143,758857.142857143,758857.142857143,758857.142857143,758857.142857143,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"569","Bndes-12533079","Bndes","IMPLANTACAO DO PLANO DE INVESTIMENTOS DAS EMPRESAS PARA O PERIODO 2010 - 2014.","implantacao do plano de investimentos das empresas para o periodo 2010 - 2014.",2013-02-07,2020-02-07,2555,84,7,3229290,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","DURATEX S.A.",3229290,461327.142857143,461327.142857143,461327.142857143,461327.142857143,461327.142857143,461327.142857143,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"570","Bndes-12533079","Bndes","IMPLANTACAO DO PLANO DE INVESTIMENTOS DAS EMPRESAS PARA O PERIODO 2010 - 2014.","implantacao do plano de investimentos das empresas para o periodo 2010 - 2014.",2013-02-07,2020-02-07,2555,84,7,684080,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","DURATEX S.A.",684080,97725.7142857143,97725.7142857143,97725.7142857143,97725.7142857143,97725.7142857143,97725.7142857143,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"571","Bndes-12203651","Bndes","DESENVOLVIMENTO DE TECNOLOGIAS PARA TRATAMENTO DE EFLUENTESINDUSTRIAIS, COM FOCO NA DESTRUICAO DE CONTAMINANTES TOXICOS, COM ALTA CARGA ORGANICA E/OU XENOBIOTICOS, UTILIZANDO PROCESSOS OXIDATIVOS AVANCADOS (POA) E PLASMA.","desenvolvimento de tecnologias para tratamento de efluentesindustriais, com foco na destruicao de contaminantes toxicos, com alta carga organica e/ou xenobioticos, utilizando processos oxidativos avancados (poa) e plasma.",2013-02-05,2013-02-05,0,0,0,2419005.95,"PRIVADA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","FUNDACAO DE DESENVOLVIMENTO DA PESQUISA",2419005.95,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"572","Bndes-10218411","Bndes","INVESTIMENTOS EMŸ ESTUDOS E PROJETOS, INFRAESTRURA, TREINAMENTO E QUALIDADE,Ÿ PESQUISAŸ E DESENV., MARKETING E COMERCIALIZACAO, BEM COMO EM SIST. ADM.E AUDITORIA, NO AMBITO DO PROGRAMA BNDES PARA OŸ DESENV.Ÿ DA IND. NAC. DE SOFTWARE E SERV. DE INF. BNDES PROSOFT-EMPRESA.","investimentos emÿ estudos e projetos, infraestrura, treinamento e qualidade,ÿ pesquisaÿ e desenv., marketing e comercializacao, bem como em sist. adm.e auditoria, no ambito do programa bndes para oÿ desenv.ÿ da ind. nac. de software e serv. de inf. bndes prosoft-empresa.",2013-01-30,2019-01-30,2190,72,6,9699000,"PRIVADA","RECURSOS LIVRES - FAT","REEMBOLSÁVEL","EQUINIX DO BRASIL SOLUCOES DE TECNOLOGIA EM INFORMATICA",9699000,1616500,1616500,1616500,1616500,1616500,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"573","Bndes-12210951","Bndes","DESENVOLVIMENTO DE UM SISTEMA OPTICO DE VARREDURA E LEITURA A LASER, BASEADO NA TECNOLOGIA DE FILMES FLUORESCENTES DE FOSFORO (PSPL), INCLUINDO UM SOFTWARE DE GERACAO DE IMAGENS PARA USO EM RADIOLOGIA DIGITAL ODONTOLOGICA, NO AMBITO DO BNDES FUNDO TECNOLOGICO - BNDES FUNTEC.","desenvolvimento de um sistema optico de varredura e leitura a laser, baseado na tecnologia de filmes fluorescentes de fosforo (pspl), incluindo um software de geracao de imagens para uso em radiologia digital odontologica, no ambito do bndes fundo tecnologico - bndes funtec.",2013-01-24,2013-01-24,0,0,0,5627273,"PRIVADA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","INSTITUTO ATLANTICO                          (04614281)",5627273,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"574","Bndes-12214351","Bndes","DESENVOLVIMENTO DE UM CIRCUITO INTEGRADO (CHIP) DO TIPO ASIC(APPLICATION SPECIFIC INTEGRATED CIRCUIT) COM A FINALIDADE  DE PROCESSADOR OTN (OPTICAL TRANSPORT NETWORK), PARA APLICACOES EM REDES OPTICAS OPERANDO A 100 GBIT/S.","desenvolvimento de um circuito integrado (chip) do tipo asic(application specific integrated circuit) com a finalidade  de processador otn (optical transport network), para aplicacoes em redes opticas operando a 100 gbit/s.",2013-01-16,2013-01-16,0,0,0,29328080,"PRIVADA","RECURSOS ESTATUTÁRIOS - PRÓPRIOS ESTATUTÁRIOS","NÃO REEMBOLSÁVEL","FUNDACAO CPQD - CENTRO DE PESQUISA E DESENVOLVIMENTO EM",29328080,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"575","Bndes-12214361","Bndes","CONSTRUCAO DE UMA NOVA FABRICA DE AUTOMOVEIS, COM CAPACIDADE PARA 250 MIL UNIDADES/ANO, E DE UM CAMPO DE PROVAS, DESENVOLVIMENTO DE NOVOS VEICULOS E PROJETO SOCIAL NO AMBITO DA COMUNIDADE, EM GOIANA (PE).","construcao de uma nova fabrica de automoveis, com capacidade para 250 mil unidades/ano, e de um campo de provas, desenvolvimento de novos veiculos e projeto social no ambito da comunidade, em goiana (pe).",2012-12-27,2020-12-27,2920,96,8,90473828.73,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA.",11309228.59125,11309228.59125,11309228.59125,11309228.59125,11309228.59125,11309228.59125,11309228.59125,11309228.59125,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"576","Bndes-12214361","Bndes","CONSTRUCAO DE UMA NOVA FABRICA DE AUTOMOVEIS, COM CAPACIDADE PARA 250 MIL UNIDADES/ANO, E DE UM CAMPO DE PROVAS, DESENVOLVIMENTO DE NOVOS VEICULOS E PROJETO SOCIAL NO AMBITO DA COMUNIDADE, EM GOIANA (PE).","construcao de uma nova fabrica de automoveis, com capacidade para 250 mil unidades/ano, e de um campo de provas, desenvolvimento de novos veiculos e projeto social no ambito da comunidade, em goiana (pe).",2012-12-27,2020-12-27,2920,96,8,3500000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA.",437500,437500,437500,437500,437500,437500,437500,437500,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
"577","Bndes-12214361","Bndes","CONSTRUCAO DE UMA NOVA FABRICA DE AUTOMOVEIS, COM CAPACIDADE PARA 250 MIL UNIDADES/ANO, E DE UM CAMPO DE PROVAS, DESENVOLVIMENTO DE NOVOS VEICULOS E PROJETO SOCIAL NO AMBITO DA COMUNIDADE, EM GOIANA (PE).","construcao de uma nova fabrica de automoveis, com capacidade para 250 mil unidades/ano, e de um campo de provas, desenvolvimento de novos veiculos e projeto social no ambito da comunidade, em goiana (pe).",2012-12-27,2020-12-27,2920,96,8,269207171.27,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA.",33650896.40875,33650896.40875,33650896.40875,33650896.40875,33650896.40875,33650896.40875,33650896.40875,33650896.40875,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"578","Bndes-12214361","Bndes","CONSTRUCAO DE UMA NOVA FABRICA DE AUTOMOVEIS, COM CAPACIDADE PARA 250 MIL UNIDADES/ANO, E DE UM CAMPO DE PROVAS, DESENVOLVIMENTO DE NOVOS VEICULOS E PROJETO SOCIAL NO AMBITO DA COMUNIDADE, EM GOIANA (PE).","construcao de uma nova fabrica de automoveis, com capacidade para 250 mil unidades/ano, e de um campo de provas, desenvolvimento de novos veiculos e projeto social no ambito da comunidade, em goiana (pe).",2012-12-27,2020-12-27,2920,96,8,1800000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA.",225000,225000,225000,225000,225000,225000,225000,225000,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"579","Bndes-12214361","Bndes","CONSTRUCAO DE UMA NOVA FABRICA DE AUTOMOVEIS, COM CAPACIDADE PARA 250 MIL UNIDADES/ANO, E DE UM CAMPO DE PROVAS, DESENVOLVIMENTO DE NOVOS VEICULOS E PROJETO SOCIAL NO AMBITO DA COMUNIDADE, EM GOIANA (PE).","construcao de uma nova fabrica de automoveis, com capacidade para 250 mil unidades/ano, e de um campo de provas, desenvolvimento de novos veiculos e projeto social no ambito da comunidade, em goiana (pe).",2012-12-27,2020-12-27,2920,96,8,59400000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","FCA FIAT CHRYSLER AUTOMOVEIS BRASIL LTDA.",7425000,7425000,7425000,7425000,7425000,7425000,7425000,7425000,0,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"580","Bndes-12205521","Bndes","APOIO AOS INVESTIMENTOS EM REDE E TI (TECNOLOGIA DA INFORMACAO) DAS POSTULANTES, RELACIONADOS AOS SEGUINTES PROJETOS: BANDA LARGA, TELEFONIA FIXA, REDE OTICA E METALICA, REDE DE TRANSMISSAO, REDE DE TRANSMISSAO RADIO, I.VOCE, CONSTRUCAO DA NOVA SEDE, ALEM DE INVESTIMENTOS SOCIAIS.","apoio aos investimentos em rede e ti (tecnologia da informacao) das postulantes, relacionados aos seguintes projetos: banda larga, telefonia fixa, rede otica e metalica, rede de transmissao, rede de transmissao radio, i.voce, construcao da nova sede, alem de investimentos sociais.",2012-12-27,2020-12-27,2920,96,8,8348000,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","ALGAR TELECOM S/A",1043500,1043500,1043500,1043500,1043500,1043500,1043500,1043500,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"581","Bndes-12212901","Bndes","AMPLIACAO DA CAPACIDADE PRODUTIVA DE BATERIAS AUTOMOTIVAS E INDUSTRIAIS, CONSTRUCAO DE LABORATORIOS, DESENVOLVIMENTO DE BATERIAS E APOIO A PROJETO SOCIAL E AMBIENTAL, EM BELO JARD IM (PE).","ampliacao da capacidade produtiva de baterias automotivas e industriais, construcao de laboratorios, desenvolvimento de baterias e apoio a projeto social e ambiental, em belo jard im (pe).",2012-12-27,2020-12-27,2920,96,8,2549560.36,"PRIVADA","RECURSOS LIVRES - FAT / RECURSOS LIVRES - TESOURO","REEMBOLSÁVEL","ACUMULADORES MOURA S A",318695.045,318695.045,318695.045,318695.045,318695.045,318695.045,318695.045,318695.045,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
