"","id","titulo_projeto","categorias","cat2","existe"
"1710","ANEEL-PD-04950-0725","Implantação de Sistema para Monitoramento e Gerenciamento de Carga de Veículos Elétricos no Estado de Minas Gerais","1.4",NA,"não"
"1711","ANEEL-PD-06585-1912","Desenvolvimento de infraestruturas dinâmicas para recarga de baterias de veículos elétricos, abastecidas com 100% de energia solar e integradas à operação da rede elétrica.","""3.1"", ""6.2"", ""7.1""",NA,"não"
"1712","ANEEL-PD-00387-0022","Plataforma de Comercialização Aberta P2P para inserção de fontes renováveis na mobilidade elétrica","nenhuma categoria encontrada",NA,"não"
"1713","ANEEL-PD-10381-0022","Conexão sustentável de mobilidade elétrica inter-UHE's: Prova de conceito de modelo de negócios para comercialização de energia em eletroposto","3.6",NA,"não"
"1714","ANEEL-PD-00063-3061","CS3061 - Análise da vida remanescente de baterias de veículos elétricos em second life e desenvolvimento de cabeça de série de potenciais aplicações em soluções de armazenamento de energia","6.3",NA,"não"
"1715","ANEEL-PD-07427-0319","Sistema Inteligente de Gestão Eficiente de Mobilidade Elétrica Multimodal","1.4",NA,"não"
"1716","ANEEL-PD-00063-3062","LP3062 - Laboratório de Mobilidade Elétrica: Eletrificação de Frotas Operativas em Indaiatuba","nenhuma categoria encontrada",NA,"não"
"1717","ANEEL-PD-05160-1906","Modelo de negócio para a CEB, integrando fontes renováveis, Mobilidade Elétrica e plataforma de gestão de recarga inteligente, eletropostos com cobrança eletrônica direcionada para UC do usuário do VE","1.4",NA,"não"
"1718","ANEEL-PD-00063-3059","CS3059 - Soluções de Suporte à Expansão da Infra de Recarga de VEs: EPs Integrados à Tecnologia Nacional de Baterias (Chumbo-carbono) e Sistemas PV com Reutilização de Baterias de Lítio (2nd Life)","nenhuma categoria encontrada",NA,"não"
"1719","ANEEL-PD-00391-0039","Desenvolvimento de Soluções para Operação Nacional de Mobilidade Elétrica: Mobilidade Elétrica Centrada no Utilizador","nenhuma categoria encontrada",NA,"não"
"1720","ANEEL-PD-06072-0664","Desenvolvimento de Soluções em Mobilidade Elétrica Eficiente - Aplicação na Região Centro-Oeste","nenhuma categoria encontrada",NA,"não"
"1721","ANEEL-PD-07267-0021","E-Lounge - Uma solução para o reabastecimento de veículos elétricos de frotas no Brasil","nenhuma categoria encontrada",NA,"não"
"1722","ANEEL-PD-00673-0021","Desenvolvimento e Implantacao Piloto de um Modelo Tecnico e de Negocios de Infraestrutura de Recarga para Frotas de Onibus Eletricos","nenhuma categoria encontrada",NA,"não"
"1723","ANEEL-PD-02866-0517","POSTO DO FUTURO PARA ABASTECIMENTO DE MOBILIDADE ELÉTRICA","nenhuma categoria encontrada",NA,"não"
"1724","ANEEL-PD-05697-0119","Inserção no Mercado de Modelo de Operação Comercial de Rede de Eletropostos","nenhuma categoria encontrada",NA,"não"
"1725","ANEEL-PD-05697-0219","Inserção de Veículos Elétricos em Frotas Públicas, através da Conversão de Veículos a Combustão para Tração Elétrica","2.1",NA,"não"
"1726","ANEEL-PD-00372-9985","Implementação de Usina Virtual integrada com Estação Bidirecional V2G para Recarga Rápida de Veículos Elétricos","nenhuma categoria encontrada",NA,"não"
"1727","ANEEL-PD-00047-0084","Sistema de Identificação de Equipamentos por Radiofrequência","nenhuma categoria encontrada",NA,"não"
"1728","ANEEL-PD-00390-1088","Produção e implementação de lote pioneiro de medidor inteligente","nenhuma categoria encontrada",NA,"não"
"1729","ANEEL-PD-05697-0318","Monitoramento Digital em Tempo Real de Aspectos Operacionais, de Qualidade e de Segurança do Trabalho em Serviços da Distribuição de Energia Elétrica","6.2",6.2,"sim"
"1730","ANEEL-PD-05785-2018","Rota Elétrica Mercosul - Suporte ao Desenvolvimento e Gerenciamento para Mobilidade Inteligente","nenhuma categoria encontrada",NA,"não"
"1731","ANEEL-PD-10381-0419","Controle da infestação por mexilhão dourado por indução genética da infertilidade - Fase III","nenhuma categoria encontrada",NA,"não"
"1732","ANEEL-PD-05785-2019","Rota Elétrica Mercosul - Suporte ao Desenvolvimento e Gerenciamento para Mobilidade Inteligente","nenhuma categoria encontrada",NA,"não"
"1733","ANEEL-PD-00382-0124","Lote pioneiro de transformadores blindados para áreas de alta violência urbana","""3.1"", ""6.2""",NA,"não"
"1734","ANEEL-PD-02949-2405","Desenvolvimento de Sistema para o Monitoramento e Avaliação Remota da Qualidade da Água em Reservatórios Hídricos a partir de Imagens Multiespectrais","nenhuma categoria encontrada",NA,"não"
"1735","ANEEL-PD-00047-0085","Torre de Emergência Móvel para Linhas de Subtransmissão em 69 e 138kV","""5.2"", ""6.2""",NA,"não"
"1736","ANEEL-PD-06683-0119","Sistema Baseado em Otimização e Medição para Elaboração do Despacho das Unidades Geradoras de Usinas Hidrelétrica","nenhuma categoria encontrada",NA,"não"
"1737","ANEEL-PD-06491-0407","SISTEMA DE DIAGNÓSTICO E LOCALIZAÇÃO DE FALTAS EM TEMPO REAL PARA LINHAS DE TRANSMISSÃO DE 230 KV E 525 KV COM BASE EM APRENDIZAGEM PROFUNDA, ONDAS VIAJANTES E DADOS AMBIENTAIS","""3.3"", ""6.2""",NA,"não"
"1738","ANEEL-PD-05697-0118","PA - Plataforma robotizada reconfigurável e autopropelida para transporte de transformadores em espaços de difícil acesso","nenhuma categoria encontrada",NA,"não"
"1739","ANEEL-PD-00382-0125","Rastreador de Ligações Irregulares","nenhuma categoria encontrada",NA,"não"
"1740","ANEEL-PD-05459-0219","Investigação da influência da transmissão do UHVDC nas questões de estabilidade atuais e futuras da potência híbrida do AC-DC brasileiro","7.1",NA,"não"
"1741","ANEEL-PD-05018-0119","Pesquisa sobre o impacto das conexões de geração eólica e solar em grande escala para o Sistema Interligado Nacional (SIN)","""3.2"", ""3.3"", ""7.1""",NA,"não"
"1742","ANEEL-PD-00039-0665","Lote Pioneiro de Nacionalização da plataforma para Smart Home (Family Hub ENEL)","1.4",NA,"não"
"1743","ANEEL-PD-00063-3056","PB3056 - Novos modelos regulatórios de remuneração para as distribuidoras do futuro: acomodando os recursos energéticos distribuídos","7.1",NA,"não"
"1744","ANEEL-PD-00048-0417","Desenvolvimento de novo conceito de aerogerador de baixo custo com capacidade de geração de 3 MW","""3.2"", ""3.3""",NA,"não"
"1745","ANEEL-PD-04950-0609","Sistema de Avaliação de Resultados e Impactos de PeD e Inovação na CEMIG","6.2",6.2,"sim"
"1746","ANEEL-PD-05018-0419","Desenvolvimento de um Portal de Referência para o Licenciamento Ambiental do Sistema de Transmissão","nenhuma categoria encontrada",NA,"não"
"1747","ANEEL-PD-00404-1908","Metodologia de análise do comportamento da curva de carga BT","nenhuma categoria encontrada",NA,"não"
"1748","ANEEL-PD-00385-0071","Desenvolvimento de equipamento para poda de árvores próximas a redes de distribuição de até 46 kV com controle remoto","nenhuma categoria encontrada",NA,"não"
"1749","ANEEL-PD-00396-3057","PA3057 - Metodologia de Planejamento de Projetos de Redes de Distribuição Otimizando o DEC Programado com a Aplicação de Inteligência Artificial","""6.2"", ""7.1""",NA,"não"
"1750","ANEEL-PD-00382-0126","Assistente de leitura e detecção de fraude usando imagens térmicas e analise de campo magnético por meio de inteligência artificial e visão computacional","nenhuma categoria encontrada",NA,"não"
"1751","ANEEL-PD-05161-0015","Assistência Remota em Manutenção em Subestações Elétricas através do uso de Realidade Aumentada","nenhuma categoria encontrada",NA,"não"
"1752","ANEEL-PD-06072-0661","OneRF: Sistema de Inteligência Distribuída para Redes de Baixa Tensão","nenhuma categoria encontrada",6.2,"sim"
"1753","ANEEL-PD-00039-0073","Desenvolvimento de Aplicação Piloto de Microrrede de Distribuição de Energia com Geração Distribuída e Modelo de Operação Comercial","7.1",6.2,"sim"
"1754","ANEEL-PD-00382-0127","Assistência Remota em Manutenção em Subestações Elétricas através do uso de Realidade Aumentada","nenhuma categoria encontrada",NA,"não"
"1755","ANEEL-PD-02866-0516","MÓDULO PARA INTEGRAÇÃO DE DISTRIBUIDORA DE ENERGIA ELÉTRICA COM PLATAFORMAS DE GESTÃO DE ENERGIA PELO LADO DA DEMANDA NA MOBILIDADE ELÉTRICA.","""1.4"", ""6.2""",NA,"não"
"1756","ANEEL-PD-02866-0518","SISTEMA VIRTUAL BILHETAGEM E ANALÍTICO PARA COMPORTAMENTO DO CONSUMIDOR/PROSUMIDOR EM RELAÇÃO À UTILIZAÇÃO DE ESTAÇÕES DE CARREGAMENTO DE VEÍCULOS ELÉTRICOS","nenhuma categoria encontrada",NA,"não"
"1757","ANEEL-PD-02866-0519","INTERFACE DE INOVAÇÃO MULTI AGENTE ENVOLVENDO A INDÚSTRIA AUTOMOBILÍSTICA, OS SISTEMAS DE ENERGIA E INFRAESTRUTURAS DE MOBILIDADE ELÉTRICA PARA ELETROVIAS INTELIGENTES","nenhuma categoria encontrada",NA,"não"
"1758","ANEEL-PD-00063-3055","DE3055 - Desenvolvimento de Sistema de Monitoração de Múltiplos Parâmetros Aplicado a Elementos de Distribuição de Energia Elétrica Subterrâneos","6.2",NA,"não"
"1759","ANEEL-PD-05161-0016","MoVaSC - Modelagem de Vazão, Sedimento e Clima","7.1",NA,"não"
"1760","ANEEL-PD-05160-1903","Desenvolvimento De Sistema Integrado Para Avaliação De Resultados Energéticos Em Projetos Do Programa De Eficiência Energética Da Aneel (Sistema Siage)","""1.1"", ""1.4"", ""6.2""",NA,"não"
"1761","ANEEL-PD-06600-0001","Plataforma e Metodologia de treinamento com aplicação distribuída multi-conteúdo e avaliação integrada baseada em Realidade Virtual e Aumentada","6.2",NA,"não"
"1762","ANEEL-PD-00385-0070","Transformaçao Digital da Experiencia do Cliente Neoenergia","nenhuma categoria encontrada",NA,"não"
"1763","ANEEL-PD-00063-3064","DE3064 - Plataforma de Rastreabilidade e Gestão das Inspeções Através de Utilização de Técnicas de Inteligência Artificial","nenhuma categoria encontrada",NA,"não"
"1764","ANEEL-PD-06491-0449","COMPACTAÇÃO DE SUBESTAÇÕES DE ALTA TENSÃO ISOLADAS A AR","""3.1"", ""7.1""",NA,"não"
"1765","ANEEL-PD-06491-0513","LOCALIZAÇÃO DE FALTAS EM SUBESTAÇÕES BLINDADAS DE SF6 COM MONITORAÇÃO DE LINHAS ADJACENTES","6.2",NA,"não"
"1766","ANEEL-PD-05018-0319","Estudo de Estratégias de Controle com Algoritmos Interativos para Operação Segura do Sistema Interligado Nacional (SIN)","7.1",NA,"não"
"1767","ANEEL-PD-00026-1913","Modelo de operação otimizado para microssistema isolado de geração e distribuição de energia elétrica em região remota.","nenhuma categoria encontrada",NA,"não"
"1768","ANEEL-PD-00047-0086","Desenvolvimento de Tecnologia Nacional para Redes Elétricas Inteligentes - Módulo de Medição","nenhuma categoria encontrada",NA,"não"
"1769","ANEEL-PD-06491-0341","METODOLOGIA PARA GESTÃO DE ATIVOS APLICADA A HIDROGERADORES BASEADA EM MODELOS MATEMÁTICOS DE CONFIABILIDADE E MANTENABILIDADE","nenhuma categoria encontrada",NA,"não"
"1770","ANEEL-PD-00047-0088","Sensor Inteligente para linhas de 69 kV - Cabeça de Série","nenhuma categoria encontrada",NA,"não"
"1771","ANEEL-PD-06491-0541","METODOLOGIA PARA MODELAGEM COMPUTACIONAL DE TDG NA ÁGUA EM FLUXOS EFLUENTES DE VERTEDOUROS","nenhuma categoria encontrada",NA,"não"
"1772","ANEEL-PD-00043-0119","Antenas Inteligentes - Cabeça de Série","nenhuma categoria encontrada",NA,"não"
"1773","ANEEL-PD-06491-0503","PREVISÃO HIDROCLIMÁTICA COM ABRANGÊNCIA NO SISTEMA INTERLIGADO NACIONAL DE ENERGIA ELÉTRICA","1.4",NA,"não"
"1774","ANEEL-PD-00044-0035","Modelo baseado em blockchain para negociacao de contratos inteligentes voltados para a geracao compartilhada de energia com implementacao de prova de conceito","nenhuma categoria encontrada",NA,"não"
"1775","ANEEL-PD-00038-0026","Metodologia baseada em processamento de linguagem natural e inteligência artificial para crítica e orientação de clientes na aquisição para interpretação de imagem visando a leitura do seu consumo","nenhuma categoria encontrada",NA,"não"
"1776","ANEEL-PD-05707-1901","Desenvolvimento de uma plataforma de rastreamento e gerenciamento de ativos automatizada, para sistemas de energia elétrica.","nenhuma categoria encontrada",NA,"não"
"1777","ANEEL-PD-00044-0038","GESTÃO REGULATÓRIA E ADMINISTRATIVA BASEADA EM AUTOMAÇÃO COGNITIVA DE PROCESSOS","nenhuma categoria encontrada",NA,"não"
"1778","ANEEL-PD-00038-0020","Desenvolvimento de Modelo Técnico, Comercial e Regulatória de Infraestrutura de Recarga de Veículos Elétricos, com Implantacão Piloto para Servicos de Campo de Distribuidoras da EQUATORIAL","nenhuma categoria encontrada",NA,"não"
"1779","ANEEL-PD-00038-0021","Análise de Vegetação por Imagem via """"Light Detection and Ranging"""" para Redução de sua Interação com a Rede","6.2",NA,"não"
"1780","ANEEL-PD-00038-0022","Sistema inteligente de planejamento, controle e otimizacão do processo de limpeza de isoladores utilizando análise de ofensores da rede elétrica","""6.2"", ""7.1""",NA,"não"
"1781","ANEEL-PD-00382-0128","Controle de níveis de pressão sonora em subestação de energia","6.2",NA,"não"
"1782","ANEEL-PD-00038-0023","EQUIPAMENTO DE PODA AUTOMATIZADA REDUZIDO E OTIMIZADO PARA OPERAÇÃO EM ÁREA URBANA","nenhuma categoria encontrada",NA,"não"
"1783","ANEEL-PD-00038-0024","Desenvolvimento de Torre de Emergência Móvel tracionada utilizando mecanismos hidráulicos.","5.2",NA,"não"
"1784","ANEEL-PD-02866-0525","DESENVOLVIMENTO DE SISTEMA INTELIGENTE PARA CÁLCULO DE BALANÇO ENERGÉTICO E IDENTIFICAÇÃO DE PERDAS","nenhuma categoria encontrada",NA,"não"
"1785","ANEEL-PD-05785-1902","Desenvolvimento de uma Metodologia e Dispositivo para Avaliar o Desempenho de Disjuntores de Alta Tensão em Operação nas Subestações, Através de Técnica Não Invasiva.","3.1",NA,"não"
"1786","ANEEL-PD-05785-1903","Pesquisa da eficiência de técnicas de redução de ruído em subestações urbanas visando o conforto da comunidade","nenhuma categoria encontrada",NA,"não"
"1787","ANEEL-PD-05785-1904","Desenvolvimento de Metodologia para realização de modelagem de subestações em 3 dimensões","nenhuma categoria encontrada",NA,"não"
"1788","ANEEL-PD-05785-1905","Projeto e Desenvolvimento de um Carregador de Banco de Baterias para Emprego em Subestação de Energia Elétrica","6.2",NA,"não"
"1789","ANEEL-PD-00051-0119","Sistema de eficiência inteligente para monitoramento de qualidade de energia gerada e armazenada, impacto regulatório e financeiro na implantação de mobilidade elétrica.","nenhuma categoria encontrada",NA,"não"
"1790","ANEEL-PD-00391-0038","Desafio de estabelecer incentivos regulatórios corretos na era das tecnologias exponenciais","nenhuma categoria encontrada",NA,"não"
"1791","ANEEL-PD-00037-0040","Análise e quantificação das perdas harmônicas em sistemas de distribuição elétrica através de medições para identificação e modelagem da tipologia harmônica das cargas e seu fator de potência real.","nenhuma categoria encontrada",NA,"não"
"1792","ANEEL-PD-00044-0036","Microgeração distribuída baseada em ve´s (VEÍCULOS ELÉTRICOS) com sofc (SOLID OXIDE FUEL CELL) acopladas a tomadas de baixa tensão","nenhuma categoria encontrada",NA,"não"
"1793","ANEEL-PD-07130-0057","Ferramenta Pública de Otimização Multicritério para Análise de Investimentos em novos empreendimentos de transmissão Utilizando Técnicas de Inteligência Artificial","7.1",NA,"não"
"1794","ANEEL-PD-05707-1906","Ferramenta Computacional de Gestão Online e Automatizada de Manejo de Vegetação para Mitigação de Conflitos  com a Rede Elétrica","6.2",NA,"não"
"1795","ANEEL-PD-08965-0001","Projeto Sistema de Alerta para Manutenção Preditiva em Decorrência de Eventos Extremos de Tempo e Queimadas","6.2",NA,"não"
"1796","ANEEL-PD-00063-3065","PA3065 - Sistema para Detectar Perdas Não Técnicas em Áreas de Irrigação Empregando Técnicas de Inteligência Artificial","nenhuma categoria encontrada",NA,"não"
"1797","ANEEL-PD-00063-3054","CS3054 - Thermovision - Inspeção termográfica automatizada de linhas de distribuição de energia através da combinação da técnica de Deep-Learning e múltipla visão em um veículo terrestre.","nenhuma categoria encontrada",NA,"não"
"1798","ANEEL-PD-05456-0001","Gestão Integrada dos Riscos aplicada à cadeia de valor de empreendimentos GTD utilizando um barramento de interconexão de dados e Inteligência Artificial","nenhuma categoria encontrada",NA,"não"
"1799","ANEEL-PD-05456-0002","Sistema inteligente de manutenção preditiva baseado na automatização do processo de ensaios elétricos em equipamentos de subestações sem sensoriamento","nenhuma categoria encontrada",NA,"não"
"1800","ANEEL-PD-00385-0069","Desenvolvimento de Caminhão Elétrico para Manutenção de Redes de Distribuição de Energia","6.2",NA,"não"
"1801","ANEEL-PD-00063-3058","PA3058 - Merge - Desenvolvimento de Microrredes Eficientes, Confiáveis e Sustentáveis","7.1",NA,"não"
"1802","ANEEL-PD-00063-3070","DE3070 - Atendimento dos Movers Digitais por meio de Visão Computacional, Reconhecimento, Síntese e Biometria de Voz","nenhuma categoria encontrada",NA,"não"
"1803","ANEEL-PD-00063-3060","CS3060 - Eletromobilidade e Recursos Energéticos Distribuídos: Plataforma Para Ambientes Urbanos Inteligentes e Modelos De Negócios Viabilizadores","nenhuma categoria encontrada",NA,"não"
"1804","ANEEL-PD-00047-0087","Corredor verde e postos de carregamento para avaliação do desempenho de veículos híbridos e elétricos","6.2",NA,"não"
"1805","ANEEL-PD-00043-0087","Aplicações Ambientalmente Sustentáveis da Mobilidade Elétrica para a ilha de Fernando de Noronha","nenhuma categoria encontrada",NA,"não"
"1806","ANEEL-PD-06961-0010","Desenvolvimento de Sistema Nacional de Recarga Rápida de Bicicletas e Véiculos Elétricos para Aplicações V2G (Vehicle to Grid)","nenhuma categoria encontrada",NA,"não"
